IdContatore;Edificio;Data;Valore;Stato
2008;Piscina Comunale;2025-08-18;1.096,7;STIMA
2009;Piscina Comunale;2025-08-18;100,3;OK
2010;Centro Sportivo Città di Lodi;2025-08-18;185,0;OK
2001;Scuola Primaria Dante Alighieri;2025-08-19;119,8;OK
2002;Scuola Primaria Dante Alighieri;2025-08-19;19,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-19;246,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-19;32,1;OK
2005;Biblioteca Civica;2025-08-19;91,0;OK
2006;Asilo Nido Girotondo;2025-08-19;71,1;OK
2007;Asilo Nido Girotondo;2025-08-19;0,0;OK
2008;Piscina Comunale;2025-08-19;1.063,8;OK
2009;Piscina Comunale;2025-08-19;27,7;OK
2010;Centro Sportivo Città di Lodi;2025-08-19;206,1;OK
2001;Scuola Primaria Dante Alighieri;2025-08-20;120,5;OK
2002;Scuola Primaria Dante Alighieri;2025-08-20;7,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-20;235,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-20;19,0;OK
2005;Biblioteca Civica;2025-08-20;96,2;OK
2006;Asilo Nido Girotondo;2025-08-20;56,8;OK
2007;Asilo Nido Girotondo;2025-08-20;0,0;OK
2008;Piscina Comunale;2025-08-20;1.136,7;OK
2009;Piscina Comunale;2025-08-20;58,9;OK
2010;Centro Sportivo Città di Lodi;2025-08-20;192,4;OK
2001;Scuola Primaria Dante Alighieri;2025-08-21;140,7;ERR
2002;Scuola Primaria Dante Alighieri;2025-08-21;16,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-21;237,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-21;27,6;OK
2005;Biblioteca Civica;2025-08-21;96,0;OK
2006;Asilo Nido Girotondo;2025-08-21;57,8;OK
2007;Asilo Nido Girotondo;2025-08-21;9,4;OK
2008;Piscina Comunale;2025-08-21;1.075,2;OK
2009;Piscina Comunale;2025-08-21;88,1;OK
2010;Centro Sportivo Città di Lodi;2025-08-21;175,2;OK
2001;Scuola Primaria Dante Alighieri;2025-08-22;120,4;OK
2002;Scuola Primaria Dante Alighieri;2025-08-22;1,1;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-08-22;;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-22;17,0;OK
2005;Biblioteca Civica;2025-08-22;90,5;OK
2006;Asilo Nido Girotondo;2025-08-22;58,5;OK
2007;Asilo Nido Girotondo;2025-08-22;0,0;OK
2008;Piscina Comunale;2025-08-22;1.173,4;OK
2009;Piscina Comunale;2025-08-22;40,8;OK
2010;Centro Sportivo Città di Lodi;2025-08-22;174,9;OK
2001;Scuola Primaria Dante Alighieri;2025-08-23;81,5;OK
2002;Scuola Primaria Dante Alighieri;2025-08-23;6,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-23;145,5;ERR
2004;Palazzo Comunale – Piazza Libertà;2025-08-23;22,1;OK
2005;Biblioteca Civica;2025-08-23;45,8;OK
2006;Asilo Nido Girotondo;2025-08-23;29,0;ERR
2007;Asilo Nido Girotondo;2025-08-23;0,0;ERR
2008;Piscina Comunale;2025-08-23;583,5;OK
2009;Piscina Comunale;2025-08-23;78,3;OK
2010;Centro Sportivo Città di Lodi;2025-08-23;113,5;OK
2001;Scuola Primaria Dante Alighieri;2025-08-24;61,8;OK
2002;Scuola Primaria Dante Alighieri;2025-08-24;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-24;116,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-24;21,9;OK
2005;Biblioteca Civica;2025-08-24;56,4;OK
2006;Asilo Nido Girotondo;2025-08-24;31,3;OK
2007;Asilo Nido Girotondo;2025-08-24;14,8;OK
2008;Piscina Comunale;2025-08-24;574,3;OK
2009;Piscina Comunale;2025-08-24;79,5;OK
2010;Centro Sportivo Città di Lodi;2025-08-24;103,6;OK
2001;Scuola Primaria Dante Alighieri;2025-08-25;143,3;OK
2002;Scuola Primaria Dante Alighieri;2025-08-25;20,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-25;258,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-25;28,8;OK
2005;Biblioteca Civica;2025-08-25;94,2;OK
2006;Asilo Nido Girotondo;2025-08-25;57,3;OK
2007;Asilo Nido Girotondo;2025-08-25;1,1;OK
2008;Piscina Comunale;2025-08-25;1.225,8;OK
2009;Piscina Comunale;2025-08-25;88,2;OK
2010;Centro Sportivo Città di Lodi;2025-08-25;177,1;STIMA
2001;Scuola Primaria Dante Alighieri;2025-08-26;140,9;STIMA
2002;Scuola Primaria Dante Alighieri;2025-08-26;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-26;232,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-26;0,0;OK
2005;Biblioteca Civica;2025-08-26;85,4;OK
2006;Asilo Nido Girotondo;2025-08-26;60,5;STIMA
2007;Asilo Nido Girotondo;2025-08-26;4,8;OK
2008;Piscina Comunale;2025-08-26;1.143,6;OK
2009;Piscina Comunale;2025-08-26;87,6;OK
2010;Centro Sportivo Città di Lodi;2025-08-26;222,4;OK
2001;Scuola Primaria Dante Alighieri;2025-08-27;137,9;OK
2002;Scuola Primaria Dante Alighieri;2025-08-27;20,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-27;247,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-27;2,5;OK
2005;Biblioteca Civica;2025-08-27;87,5;OK
2006;Asilo Nido Girotondo;2025-08-27;57,9;STIMA
2007;Asilo Nido Girotondo;2025-08-27;12,0;OK
2008;Piscina Comunale;2025-08-27;1.189,4;OK
2009;Piscina Comunale;2025-08-27;111,9;OK
2010;Centro Sportivo Città di Lodi;2025-08-27;216,6;OK
2001;Scuola Primaria Dante Alighieri;2025-08-28;121,1;OK
2002;Scuola Primaria Dante Alighieri;2025-08-28;8,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-28;251,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-28;2,0;OK
2005;Biblioteca Civica;2025-08-28;101,8;OK
2006;Asilo Nido Girotondo;2025-08-28;71,0;OK
2007;Asilo Nido Girotondo;2025-08-28;15,7;ERR
2008;Piscina Comunale;2025-08-28;1.199,0;OK
2009;Piscina Comunale;2025-08-28;60,3;ERR
2010;Centro Sportivo Città di Lodi;2025-08-28;191,1;OK
2001;Scuola Primaria Dante Alighieri;2025-08-29;128,3;OK
2002;Scuola Primaria Dante Alighieri;2025-08-29;19,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-29;219,2;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-08-29;20,1;ERR
2005;Biblioteca Civica;2025-08-29;81,0;OK
2006;Asilo Nido Girotondo;2025-08-29;60,3;OK
2007;Asilo Nido Girotondo;2025-08-29;15,5;OK
2008;Piscina Comunale;2025-08-29;1.174,2;OK
2009;Piscina Comunale;2025-08-29;54,1;OK
2010;Centro Sportivo Città di Lodi;2025-08-29;208,1;OK
2001;Scuola Primaria Dante Alighieri;2025-08-30;60,8;OK
2002;Scuola Primaria Dante Alighieri;2025-08-30;26,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-30;145,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-30;7,1;OK
2005;Biblioteca Civica;2025-08-30;58,5;ERR
2006;Asilo Nido Girotondo;2025-08-30;33,9;OK
2007;Asilo Nido Girotondo;2025-08-30;4,0;OK
2008;Piscina Comunale;2025-08-30;633,1;OK
2009;Piscina Comunale;2025-08-30;62,9;OK
2010;Centro Sportivo Città di Lodi;2025-08-30;126,4;OK
2001;Scuola Primaria Dante Alighieri;2025-08-31;67,7;OK
2002;Scuola Primaria Dante Alighieri;2025-08-31;6,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-08-31;103,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-08-31;18,9;OK
2005;Biblioteca Civica;2025-08-31;48,0;OK
2006;Asilo Nido Girotondo;2025-08-31;37,0;OK
2007;Asilo Nido Girotondo;2025-08-31;12,3;OK
2008;Piscina Comunale;2025-08-31;669,6;OK
2009;Piscina Comunale;2025-08-31;65,4;OK
2010;Centro Sportivo Città di Lodi;2025-08-31;113,7;OK
2001;Scuola Primaria Dante Alighieri;2025-09-01;143,5;ERR
2002;Scuola Primaria Dante Alighieri;2025-09-01;19,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-01;222,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-01;5,1;OK
2005;Biblioteca Civica;2025-09-01;104,5;OK
2006;Asilo Nido Girotondo;2025-09-01;69,6;OK
2007;Asilo Nido Girotondo;2025-09-01;3,6;OK
2008;Piscina Comunale;2025-09-01;1.235,8;OK
2009;Piscina Comunale;2025-09-01;119,7;OK
2010;Centro Sportivo Città di Lodi;2025-09-01;193,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-02;121,9;OK
2002;Scuola Primaria Dante Alighieri;2025-09-02;8,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-02;225,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-02;40,2;OK
2005;Biblioteca Civica;2025-09-02;88,6;OK
2006;Asilo Nido Girotondo;2025-09-02;67,3;OK
2007;Asilo Nido Girotondo;2025-09-02;7,9;OK
2008;Piscina Comunale;2025-09-02;1.180,5;OK
2009;Piscina Comunale;2025-09-02;124,9;OK
2010;Centro Sportivo Città di Lodi;2025-09-02;224,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-03;133,5;OK
2002;Scuola Primaria Dante Alighieri;2025-09-03;13,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-03;245,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-03;17,8;OK
2005;Biblioteca Civica;2025-09-03;83,9;STIMA
2006;Asilo Nido Girotondo;2025-09-03;70,8;OK
2007;Asilo Nido Girotondo;2025-09-03;16,4;OK
2008;Piscina Comunale;2025-09-03;1.188,5;OK
2009;Piscina Comunale;2025-09-03;79,2;OK
2010;Centro Sportivo Città di Lodi;2025-09-03;191,1;OK
2001;Scuola Primaria Dante Alighieri;2025-09-04;129,9;OK
2002;Scuola Primaria Dante Alighieri;2025-09-04;17,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-04;241,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-04;35,7;OK
2005;Biblioteca Civica;2025-09-04;83,4;OK
2006;Asilo Nido Girotondo;2025-09-04;62,8;OK
2007;Asilo Nido Girotondo;2025-09-04;4,1;OK
2008;Piscina Comunale;2025-09-04;1.174,3;OK
2009;Piscina Comunale;2025-09-04;52,7;OK
2010;Centro Sportivo Città di Lodi;2025-09-04;211,2;OK
2001;Scuola Primaria Dante Alighieri;2025-09-05;130,7;OK
2002;Scuola Primaria Dante Alighieri;2025-09-05;20,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-05;255,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-05;22,3;OK
2005;Biblioteca Civica;2025-09-05;89,0;OK
2006;Asilo Nido Girotondo;2025-09-05;66,0;OK
2007;Asilo Nido Girotondo;2025-09-05;9,2;OK
2008;Piscina Comunale;2025-09-05;1.098,7;OK
2009;Piscina Comunale;2025-09-05;73,0;OK
2010;Centro Sportivo Città di Lodi;2025-09-05;196,6;STIMA
2001;Scuola Primaria Dante Alighieri;2025-09-06;72,3;OK
2002;Scuola Primaria Dante Alighieri;2025-09-06;13,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-06;137,2;ERR
2004;Palazzo Comunale – Piazza Libertà;2025-09-06;36,6;OK
2005;Biblioteca Civica;2025-09-06;52,1;OK
2006;Asilo Nido Girotondo;2025-09-06;33,2;OK
2007;Asilo Nido Girotondo;2025-09-06;7,6;OK
2008;Piscina Comunale;2025-09-06;710,7;OK
2009;Piscina Comunale;2025-09-06;128,5;OK
2010;Centro Sportivo Città di Lodi;2025-09-06;104,9;OK
2001;Scuola Primaria Dante Alighieri;2025-09-07;60,1;OK
2002;Scuola Primaria Dante Alighieri;2025-09-07;25,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-07;118,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-07;6,1;OK
2005;Biblioteca Civica;2025-09-07;53,9;OK
2006;Asilo Nido Girotondo;2025-09-07;44,0;OK
2007;Asilo Nido Girotondo;2025-09-07;7,6;OK
2008;Piscina Comunale;2025-09-07;638,2;OK
2009;Piscina Comunale;2025-09-07;59,4;OK
2010;Centro Sportivo Città di Lodi;2025-09-07;133,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-08;139,4;OK
2002;Scuola Primaria Dante Alighieri;2025-09-08;29,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-08;247,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-08;42,8;OK
2005;Biblioteca Civica;2025-09-08;90,9;OK
2006;Asilo Nido Girotondo;2025-09-08;74,7;STIMA
2007;Asilo Nido Girotondo;2025-09-08;7,3;OK
2008;Piscina Comunale;2025-09-08;1.242,0;OK
2009;Piscina Comunale;2025-09-08;83,6;ERR
2010;Centro Sportivo Città di Lodi;2025-09-08;229,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-09;121,3;OK
2002;Scuola Primaria Dante Alighieri;2025-09-09;27,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-09;257,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-09;18,9;OK
2005;Biblioteca Civica;2025-09-09;100,2;OK
2006;Asilo Nido Girotondo;2025-09-09;68,3;OK
2007;Asilo Nido Girotondo;2025-09-09;13,2;OK
2008;Piscina Comunale;2025-09-09;1.199,3;OK
2009;Piscina Comunale;2025-09-09;79,4;OK
2010;Centro Sportivo Città di Lodi;2025-09-09;214,5;OK
2001;Scuola Primaria Dante Alighieri;2025-09-10;144,8;OK
2002;Scuola Primaria Dante Alighieri;2025-09-10;8,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-10;241,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-10;39,5;OK
2005;Biblioteca Civica;2025-09-10;89,5;ERR
2006;Asilo Nido Girotondo;2025-09-10;67,4;OK
2007;Asilo Nido Girotondo;2025-09-10;13,4;OK
2008;Piscina Comunale;2025-09-10;1.175,3;OK
2009;Piscina Comunale;2025-09-10;100,2;OK
2010;Centro Sportivo Città di Lodi;2025-09-10;201,2;OK
2001;Scuola Primaria Dante Alighieri;2025-09-11;123,7;ERR
2002;Scuola Primaria Dante Alighieri;2025-09-11;14,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-11;257,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-11;16,9;OK
2005;Biblioteca Civica;2025-09-11;96,1;OK
2006;Asilo Nido Girotondo;2025-09-11;70,4;OK
2007;Asilo Nido Girotondo;2025-09-11;21,7;STIMA
2008;Piscina Comunale;2025-09-11;1.184,7;OK
2009;Piscina Comunale;2025-09-11;132,5;OK
2010;Centro Sportivo Città di Lodi;2025-09-11;196,7;OK
2001;Scuola Primaria Dante Alighieri;2025-09-12;126,0;OK
2002;Scuola Primaria Dante Alighieri;2025-09-12;13,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-12;220,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-12;52,4;OK
2005;Biblioteca Civica;2025-09-12;84,9;OK
2006;Asilo Nido Girotondo;2025-09-12;72,4;OK
2007;Asilo Nido Girotondo;2025-09-12;12,1;OK
2008;Piscina Comunale;2025-09-12;1.123,5;OK
2009;Piscina Comunale;2025-09-12;119,4;OK
2010;Centro Sportivo Città di Lodi;2025-09-12;187,0;OK
2001;Scuola Primaria Dante Alighieri;2025-09-13;77,6;OK
2002;Scuola Primaria Dante Alighieri;2025-09-13;32,9;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-09-13;150,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-13;12,1;OK
2005;Biblioteca Civica;2025-09-13;43,4;OK
2006;Asilo Nido Girotondo;2025-09-13;36,6;OK
2007;Asilo Nido Girotondo;2025-09-13;12,2;OK
2008;Piscina Comunale;2025-09-13;613,3;OK
2009;Piscina Comunale;2025-09-13;77,8;OK
2010;Centro Sportivo Città di Lodi;2025-09-13;112,2;OK
2001;Scuola Primaria Dante Alighieri;2025-09-14;70,7;OK
2002;Scuola Primaria Dante Alighieri;2025-09-14;27,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-14;108,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-14;44,7;OK
2005;Biblioteca Civica;2025-09-14;55,6;OK
2006;Asilo Nido Girotondo;2025-09-14;41,1;OK
2007;Asilo Nido Girotondo;2025-09-14;18,6;OK
2008;Piscina Comunale;2025-09-14;692,6;OK
2009;Piscina Comunale;2025-09-14;81,2;OK
2010;Centro Sportivo Città di Lodi;2025-09-14;132,0;OK
2001;Scuola Primaria Dante Alighieri;2025-09-15;135,5;OK
2002;Scuola Primaria Dante Alighieri;2025-09-15;31,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-15;268,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-15;51,8;OK
2005;Biblioteca Civica;2025-09-15;91,3;STIMA
2006;Asilo Nido Girotondo;2025-09-15;73,4;OK
2007;Asilo Nido Girotondo;2025-09-15;23,4;OK
2008;Piscina Comunale;2025-09-15;1.123,2;OK
2009;Piscina Comunale;2025-09-15;101,0;OK
2010;Centro Sportivo Città di Lodi;2025-09-15;227,3;OK
2001;Scuola Primaria Dante Alighieri;2025-09-16;124,1;OK
2002;Scuola Primaria Dante Alighieri;2025-09-16;23,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-16;269,5;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-09-16;32,7;OK
2005;Biblioteca Civica;2025-09-16;92,1;OK
2006;Asilo Nido Girotondo;2025-09-16;71,8;OK
2007;Asilo Nido Girotondo;2025-09-16;8,2;OK
2008;Piscina Comunale;2025-09-16;1.196,9;OK
2009;Piscina Comunale;2025-09-16;108,9;OK
2010;Centro Sportivo Città di Lodi;2025-09-16;209,4;OK
2001;Scuola Primaria Dante Alighieri;2025-09-17;148,7;OK
2002;Scuola Primaria Dante Alighieri;2025-09-17;35,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-17;218,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-17;42,2;OK
2005;Biblioteca Civica;2025-09-17;95,2;OK
2006;Asilo Nido Girotondo;2025-09-17;69,9;OK
2007;Asilo Nido Girotondo;2025-09-17;16,6;OK
2008;Piscina Comunale;2025-09-17;1.107,7;OK
2009;Piscina Comunale;2025-09-17;110,5;OK
2010;Centro Sportivo Città di Lodi;2025-09-17;233,0;OK
2001;Scuola Primaria Dante Alighieri;2025-09-18;136,4;OK
2002;Scuola Primaria Dante Alighieri;2025-09-18;11,2;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-09-18;254,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-18;52,7;OK
2005;Biblioteca Civica;2025-09-18;107,9;OK
2006;Asilo Nido Girotondo;2025-09-18;72,6;OK
2007;Asilo Nido Girotondo;2025-09-18;19,8;OK
2008;Piscina Comunale;2025-09-18;1.181,9;OK
2009;Piscina Comunale;2025-09-18;137,8;OK
2010;Centro Sportivo Città di Lodi;2025-09-18;233,0;OK
2001;Scuola Primaria Dante Alighieri;2025-09-19;140,6;OK
2002;Scuola Primaria Dante Alighieri;2025-09-19;24,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-19;265,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-19;33,7;OK
2005;Biblioteca Civica;2025-09-19;99,8;STIMA
2006;Asilo Nido Girotondo;2025-09-19;65,5;STIMA
2007;Asilo Nido Girotondo;2025-09-19;13,6;OK
2008;Piscina Comunale;2025-09-19;1.228,2;ERR
2009;Piscina Comunale;2025-09-19;111,6;OK
2010;Centro Sportivo Città di Lodi;2025-09-19;227,1;OK
2001;Scuola Primaria Dante Alighieri;2025-09-20;78,7;OK
2002;Scuola Primaria Dante Alighieri;2025-09-20;22,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-20;158,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-20;48,0;OK
2005;Biblioteca Civica;2025-09-20;56,6;OK
2006;Asilo Nido Girotondo;2025-09-20;43,2;OK
2007;Asilo Nido Girotondo;2025-09-20;19,8;ERR
2008;Piscina Comunale;2025-09-20;575,2;OK
2009;Piscina Comunale;2025-09-20;114,0;OK
2010;Centro Sportivo Città di Lodi;2025-09-20;121,9;OK
2001;Scuola Primaria Dante Alighieri;2025-09-21;64,2;OK
2002;Scuola Primaria Dante Alighieri;2025-09-21;25,1;STIMA
2003;Palazzo Comunale – Piazza Libertà;2025-09-21;111,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-21;47,7;OK
2005;Biblioteca Civica;2025-09-21;56,8;OK
2006;Asilo Nido Girotondo;2025-09-21;44,7;OK
2007;Asilo Nido Girotondo;2025-09-21;13,1;OK
2008;Piscina Comunale;2025-09-21;724,3;OK
2009;Piscina Comunale;2025-09-21;143,0;OK
2010;Centro Sportivo Città di Lodi;2025-09-21;141,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-22;145,8;STIMA
2002;Scuola Primaria Dante Alighieri;2025-09-22;22,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-22;260,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-22;57,3;OK
2005;Biblioteca Civica;2025-09-22;94,5;OK
2006;Asilo Nido Girotondo;2025-09-22;70,2;OK
2007;Asilo Nido Girotondo;2025-09-22;16,3;OK
2008;Piscina Comunale;2025-09-22;1.147,0;OK
2009;Piscina Comunale;2025-09-22;161,1;OK
2010;Centro Sportivo Città di Lodi;2025-09-22;235,8;OK
2001;Scuola Primaria Dante Alighieri;2025-09-23;142,6;OK
2002;Scuola Primaria Dante Alighieri;2025-09-23;21,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-23;264,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-23;48,3;OK
2005;Biblioteca Civica;2025-09-23;93,8;OK
2006;Asilo Nido Girotondo;2025-09-23;72,1;OK
2007;Asilo Nido Girotondo;2025-09-23;12,8;OK
2008;Piscina Comunale;2025-09-23;1.188,3;OK
2009;Piscina Comunale;2025-09-23;128,2;OK
2010;Centro Sportivo Città di Lodi;2025-09-23;228,8;OK
2001;Scuola Primaria Dante Alighieri;2025-09-24;128,0;OK
2002;Scuola Primaria Dante Alighieri;2025-09-24;25,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-24;240,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-24;39,7;OK
2005;Biblioteca Civica;2025-09-24;106,9;OK
2006;Asilo Nido Girotondo;2025-09-24;65,6;OK
2007;Asilo Nido Girotondo;2025-09-24;20,7;OK
2008;Piscina Comunale;2025-09-24;1.126,1;OK
2009;Piscina Comunale;2025-09-24;140,5;OK
2010;Centro Sportivo Città di Lodi;2025-09-24;207,3;OK
2001;Scuola Primaria Dante Alighieri;2025-09-25;124,2;OK
2002;Scuola Primaria Dante Alighieri;2025-09-25;27,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-25;235,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-25;47,4;OK
2005;Biblioteca Civica;2025-09-25;104,1;OK
2006;Asilo Nido Girotondo;2025-09-25;71,4;OK
2007;Asilo Nido Girotondo;2025-09-25;18,1;OK
2008;Piscina Comunale;2025-09-25;1.219,2;OK
2009;Piscina Comunale;2025-09-25;159,6;OK
2010;Centro Sportivo Città di Lodi;2025-09-25;234,5;OK
2001;Scuola Primaria Dante Alighieri;2025-09-26;151,2;STIMA
2002;Scuola Primaria Dante Alighieri;2025-09-26;26,8;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-09-26;260,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-26;26,1;OK
2005;Biblioteca Civica;2025-09-26;95,4;OK
2006;Asilo Nido Girotondo;2025-09-26;77,8;OK
2007;Asilo Nido Girotondo;2025-09-26;17,5;ERR
2008;Piscina Comunale;2025-09-26;1.209,3;OK
2009;Piscina Comunale;2025-09-26;140,4;OK
2010;Centro Sportivo Città di Lodi;2025-09-26;231,5;OK
2001;Scuola Primaria Dante Alighieri;2025-09-27;63,7;OK
2002;Scuola Primaria Dante Alighieri;2025-09-27;41,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-27;156,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-27;51,6;OK
2005;Biblioteca Civica;2025-09-27;56,0;OK
2006;Asilo Nido Girotondo;2025-09-27;45,2;OK
2007;Asilo Nido Girotondo;2025-09-27;21,9;OK
2008;Piscina Comunale;2025-09-27;672,9;OK
2009;Piscina Comunale;2025-09-27;93,9;ERR
2010;Centro Sportivo Città di Lodi;2025-09-27;122,1;OK
2001;Scuola Primaria Dante Alighieri;2025-09-28;70,6;OK
2002;Scuola Primaria Dante Alighieri;2025-09-28;43,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-28;127,3;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-09-28;38,9;OK
2005;Biblioteca Civica;2025-09-28;53,5;OK
2006;Asilo Nido Girotondo;2025-09-28;38,9;OK
2007;Asilo Nido Girotondo;2025-09-28;27,2;OK
2008;Piscina Comunale;2025-09-28;721,1;OK
2009;Piscina Comunale;2025-09-28;159,7;OK
2010;Centro Sportivo Città di Lodi;2025-09-28;122,3;OK
2001;Scuola Primaria Dante Alighieri;2025-09-29;148,0;OK
2002;Scuola Primaria Dante Alighieri;2025-09-29;45,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-09-29;238,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-29;48,1;OK
2005;Biblioteca Civica;2025-09-29;93,1;OK
2006;Asilo Nido Girotondo;2025-09-29;68,5;STIMA
2007;Asilo Nido Girotondo;2025-09-29;19,8;OK
2008;Piscina Comunale;2025-09-29;1.249,3;OK
2009;Piscina Comunale;2025-09-29;159,8;STIMA
2010;Centro Sportivo Città di Lodi;2025-09-29;199,6;OK
2001;Scuola Primaria Dante Alighieri;2025-09-30;140,8;OK
2002;Scuola Primaria Dante Alighieri;2025-09-30;20,0;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-09-30;234,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-09-30;71,7;OK
2005;Biblioteca Civica;2025-09-30;90,2;ERR
2006;Asilo Nido Girotondo;2025-09-30;71,7;OK
2007;Asilo Nido Girotondo;2025-09-30;28,2;OK
2008;Piscina Comunale;2025-09-30;1.250,6;OK
2009;Piscina Comunale;2025-09-30;166,3;STIMA
2010;Centro Sportivo Città di Lodi;2025-09-30;197,0;OK
2001;Scuola Primaria Dante Alighieri;2025-10-01;128,8;OK
2002;Scuola Primaria Dante Alighieri;2025-10-01;26,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-10-01;246,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-10-01;68,8;OK
2005;Biblioteca Civica;2025-10-01;100,8;ERR
2006;Asilo Nido Girotondo;2025-10-01;71,6;OK
2007;Asilo Nido Girotondo;2025-10-01;20,8;OK
2008;Piscina Comunale;2025-10-01;1.199,2;OK
2009;Piscina Comunale;2025-10-01;104,0;STIMA
